sku_id,demand
SKU00752,1699
SKU04427,1699
SKU02568,1699
SKU01942,1699
SKU02789,1699
SKU02263,1698
SKU04656,1698
SKU00620,1698
SKU00222,1698
SKU02882,1698
SKU04410,1698
SKU02242,1697
SKU03011,1697
SKU00513,1696
SKU04858,1696
SKU03317,1695
SKU03212,1695
SKU02400,1695
SKU03783,1694
SKU04785,1694
SKU01826,1694
SKU00652,1693
SKU00308,1693
SKU03066,1693
SKU02427,1693
SKU01381,1692
SKU04139,1691
SKU04023,1690
SKU03065,1690
SKU02606,1690
SKU01907,1689
SKU02424,1688
SKU04067,1688
SKU01748,1688
SKU00930,1688
SKU04331,1687
SKU03250,1687
SKU02880,1686
SKU00292,1686
SKU02466,1685
SKU02356,1685
SKU01789,1684
SKU03678,1684
SKU01807,1683
SKU00856,1683
SKU04131,1683
SKU01728,1682
SKU04878,1682
SKU03636,1682
SKU01185,1681
SKU00208,1681
SKU02793,1681
SKU00879,1679
SKU04327,1679
SKU04528,1679
SKU03312,1679
SKU02823,1679
SKU01180,1679
SKU02818,1679
SKU02992,1679
SKU02560,1677
SKU04931,1677
SKU04754,1676
SKU00941,1676
SKU04024,1676
SKU01020,1676
SKU02666,1676
SKU04764,1675
SKU01424,1675
SKU03447,1675
SKU02158,1674
SKU04509,1673
SKU02045,1673
SKU00614,1673
SKU00984,1672
SKU01099,1672
SKU04274,1672
SKU04316,1672
SKU02628,1671
SKU02291,1671
SKU01699,1671
SKU02593,1670
SKU03142,1670
SKU00863,1669
SKU01316,1669
SKU02667,1669
SKU04852,1669
SKU03096,1669
SKU01434,1668
SKU01452,1667
SKU01402,1667
SKU02926,1667
SKU00281,1667
SKU02367,1666
SKU03889,1666
SKU04113,1664
SKU01040,1664
SKU03148,1664
SKU01599,1664
SKU03872,1664
SKU00621,1663
SKU00034,1663
SKU02924,1662
SKU03303,1662
SKU00353,1661
SKU00206,1661
SKU00095,1661
SKU00786,1660
SKU04377,1660
SKU00840,1660
SKU01929,1659
SKU02474,1659
SKU00709,1659
SKU03554,1658
SKU01426,1658
SKU00381,1657
SKU03211,1657
SKU02965,1657
SKU01442,1657
SKU03757,1657
SKU04718,1657
SKU00665,1656
SKU03258,1656
SKU02490,1655
SKU02841,1655
SKU04841,1655
SKU03808,1655
SKU03365,1654
SKU03440,1654
SKU02319,1653
SKU00871,1651
SKU01308,1651
SKU04585,1651
SKU01891,1650
SKU02752,1650
SKU04541,1649
SKU03697,1649
SKU00181,1649
SKU01943,1649
SKU00827,1649
SKU02481,1649
SKU00204,1648
SKU02632,1648
SKU02761,1648
SKU01069,1648
SKU00327,1647
SKU02013,1647
SKU00632,1647
SKU04993,1646
SKU02293,1646
SKU00461,1645
SKU03628,1645
SKU04984,1644
SKU04298,1644
SKU03267,1644
SKU02696,1643
SKU03788,1643
SKU04542,1643
SKU04239,1643
SKU04867,1643
SKU01831,1642
SKU02547,1642
SKU00114,1642
SKU01922,1642
SKU00154,1642
SKU04733,1641
SKU02613,1641
SKU01258,1641
SKU01698,1641
SKU03866,1640
SKU00108,1640
SKU02661,1640
SKU04310,1640
SKU01502,1639
SKU03424,1639
SKU04454,1639
SKU01632,1639
SKU04985,1638
SKU01484,1638
SKU00228,1638
SKU02861,1637
SKU01859,1637
SKU01864,1637
SKU02225,1637
SKU04880,1637
SKU01002,1636
SKU01225,1636
SKU00046,1636
SKU02418,1636
SKU02152,1636
SKU02445,1635
SKU04487,1635
SKU02828,1635
SKU03821,1635
SKU03761,1634
SKU01500,1634
SKU00825,1633
SKU01721,1633
SKU03698,1633
SKU01959,1632
SKU03128,1632
SKU00543,1632
SKU01250,1632
SKU03013,1632
SKU01360,1630
SKU02041,1630
SKU03605,1630
SKU02339,1629
SKU00841,1629
SKU01885,1628
SKU00868,1628
SKU01053,1628
SKU00413,1627
SKU00444,1627
SKU00969,1627
SKU03958,1626
SKU02429,1625
SKU02456,1624
SKU02800,1624
SKU04360,1624
SKU02517,1624
SKU04490,1623
SKU01561,1623
SKU00417,1622
SKU04457,1622
SKU02239,1621
SKU02274,1621
SKU00241,1620
SKU02689,1620
SKU03679,1620
SKU03797,1619
SKU04658,1619
SKU03860,1618
SKU01824,1618
SKU01026,1618
SKU02702,1618
SKU00695,1618
SKU03310,1617
SKU04600,1617
SKU02775,1616
SKU04583,1616
SKU00037,1616
SKU03501,1615
SKU01936,1615
SKU04163,1615
SKU04881,1615
SKU04661,1615
SKU03620,1615
SKU00403,1615
SKU02009,1614
SKU03753,1614
SKU01702,1614
SKU04003,1613
SKU02184,1612
SKU03916,1612
SKU04173,1611
SKU00557,1611
SKU00463,1610
SKU01299,1610
SKU00806,1610
SKU00183,1610
SKU01636,1609
SKU02222,1609
SKU03189,1609
SKU02467,1609
SKU02122,1609
SKU01444,1609
SKU04068,1609
SKU04480,1608
SKU04192,1608
SKU04030,1607
SKU03136,1607
SKU01977,1607
SKU03473,1606
SKU02600,1606
SKU00124,1605
SKU01515,1605
SKU01559,1605
SKU04698,1604
SKU02140,1604
SKU02461,1604
SKU01705,1604
SKU00869,1603
SKU04630,1603
SKU04493,1603
SKU02739,1602
SKU00717,1602
SKU04545,1602
SKU01869,1601
SKU02562,1601
SKU02441,1601
SKU03742,1600
SKU03273,1600
SKU02150,1600
SKU02326,1600
SKU00073,1600
SKU03867,1599
SKU01809,1599
SKU03534,1598
SKU01844,1598
SKU00600,1598
SKU02781,1597
SKU01646,1597
SKU01577,1596
SKU03707,1596
SKU00820,1595
SKU04279,1595
SKU01251,1595
SKU01373,1594
SKU00197,1594
SKU02092,1594
SKU01537,1593
SKU01139,1593
SKU01509,1592
SKU03330,1591
SKU01709,1591
SKU03827,1591
SKU01758,1591
SKU04428,1590
SKU01665,1590
SKU02295,1590
SKU04180,1590
SKU01573,1589
SKU03451,1589
SKU02707,1588
SKU03615,1588
SKU04667,1587
SKU03997,1587
SKU02847,1587
SKU00810,1586
SKU01058,1586
SKU00314,1586
SKU01028,1585
SKU03131,1585
SKU04994,1585
SKU03249,1585
SKU04376,1585
SKU01050,1585
SKU00867,1584
SKU04970,1584
SKU00362,1584
SKU03479,1583
SKU03125,1583
SKU02695,1583
SKU02759,1582
SKU04602,1582
SKU02767,1581
SKU02986,1581
SKU02157,1580
SKU00010,1580
SKU02985,1580
SKU04552,1580
SKU01871,1580
SKU02729,1580
SKU00681,1580
SKU01735,1580
SKU01231,1580
SKU00490,1580
SKU02773,1579
SKU03986,1579
SKU04857,1579
SKU00873,1579
SKU04811,1579
SKU02241,1579
SKU04584,1579
SKU01421,1579
SKU04979,1579
SKU01437,1578
SKU01268,1578
SKU00162,1577
SKU01985,1576
SKU02228,1576
SKU01541,1576
SKU02440,1576
SKU02798,1575
SKU04569,1575
SKU04620,1575
SKU00859,1575
SKU02051,1575
SKU04603,1575
SKU01467,1574
SKU01147,1573
SKU03438,1572
SKU00320,1572
SKU02857,1571
SKU02867,1571
SKU02772,1571
SKU00044,1571
SKU03443,1570
SKU03095,1570
SKU04399,1570
SKU04614,1570
SKU02859,1570
SKU04167,1570
SKU01801,1570
SKU04421,1569
SKU01621,1569
SKU02551,1569
SKU01161,1568
SKU00800,1568
SKU02074,1568
SKU02095,1568
SKU04002,1568
SKU04029,1567
SKU00187,1566
SKU00224,1566
SKU01912,1566
SKU00580,1566
SKU03824,1565
SKU01530,1565
SKU04617,1565
SKU02281,1565
SKU01593,1565
SKU01994,1565
SKU01124,1565
SKU01144,1564
SKU03048,1564
SKU03748,1563
SKU00185,1563
SKU01571,1562
SKU01623,1562
SKU01328,1562
SKU00223,1562
SKU04911,1562
SKU04818,1561
SKU03420,1561
SKU04047,1561
SKU02809,1560
SKU04671,1559
SKU02413,1559
SKU04930,1559
SKU00414,1558
SKU00244,1557
SKU00051,1557
SKU03157,1557
SKU00549,1557
SKU00134,1557
SKU02589,1556
SKU03503,1556
SKU03868,1556
SKU03001,1555
SKU04398,1554
SKU04285,1554
SKU00559,1553
SKU02101,1553
SKU04395,1553
SKU02958,1553
SKU01726,1553
SKU01148,1553
SKU00564,1553
SKU02363,1552
SKU02269,1552
SKU03791,1552
SKU03526,1552
SKU03123,1551
SKU00431,1551
SKU03771,1550
SKU00277,1550
SKU00236,1550
SKU01266,1550
SKU00290,1550
SKU03497,1550
SKU02652,1549
SKU01097,1549
SKU02437,1548
SKU00289,1548
SKU02620,1547
SKU02458,1547
SKU02347,1547
SKU02245,1546
SKU01149,1545
SKU03630,1545
SKU02873,1545
SKU00226,1544
SKU04473,1544
SKU03904,1543
SKU00441,1543
SKU01686,1543
SKU04815,1543
SKU00080,1542
SKU01604,1542
SKU02935,1542
SKU03502,1542
SKU01323,1541
SKU02603,1541
SKU02755,1541
SKU04357,1541
SKU01047,1541
SKU02677,1540
SKU04802,1540
SKU03730,1540
SKU01345,1539
SKU02523,1539
SKU02310,1539
SKU04801,1539
SKU04081,1539
SKU00229,1538
SKU04129,1537
SKU00560,1537
SKU00523,1537
SKU04355,1537
SKU04517,1537
SKU03112,1536
SKU02203,1536
SKU00340,1535
SKU01236,1535
SKU03430,1534
SKU01980,1534
SKU01630,1533
SKU01991,1533
SKU04909,1532
SKU04650,1532
SKU04148,1532
SKU04851,1531
SKU00011,1531
SKU02900,1531
SKU04793,1531
SKU01065,1530
SKU00735,1530
SKU03953,1530
SKU04044,1530
SKU02643,1529
SKU02766,1528
SKU04465,1528
SKU03597,1527
SKU02039,1527
SKU02851,1527
SKU04482,1527
SKU00968,1526
SKU00399,1526
SKU03726,1526
SKU02625,1526
SKU03351,1526
SKU00594,1525
SKU03959,1525
SKU03547,1525
SKU02658,1525
SKU02197,1524
SKU00948,1524
SKU02256,1524
SKU03732,1524
SKU00182,1523
SKU00658,1523
SKU00214,1523
SKU00258,1523
SKU01876,1522
SKU00174,1522
SKU01506,1521
SKU03713,1521
SKU00512,1521
SKU02889,1521
SKU03541,1520
SKU04967,1520
SKU02266,1520
SKU02313,1519
SKU00459,1517
SKU00059,1517
SKU02232,1517
SKU00939,1516
SKU04100,1516
SKU00666,1516
SKU01995,1515
SKU00176,1514
SKU01275,1514
SKU02810,1514
SKU03481,1514
SKU04231,1514
SKU01821,1514
SKU03598,1514
SKU01958,1513
SKU00675,1513
SKU04354,1512
SKU01228,1512
SKU03735,1512
SKU04759,1512
SKU00374,1512
SKU01896,1511
SKU03091,1511
SKU00529,1511
SKU02535,1511
SKU03382,1511
SKU01207,1510
SKU00946,1510
SKU01853,1508
SKU03981,1508
SKU01401,1508
SKU01312,1507
SKU01346,1507
SKU04330,1507
SKU02257,1506
SKU00850,1506
SKU03927,1506
SKU00481,1506
SKU02469,1506
SKU02774,1506
SKU01741,1505
SKU02588,1505
SKU03296,1505
SKU04387,1505
SKU01773,1505
SKU03186,1504
SKU02237,1504
SKU03231,1504
SKU00407,1503
SKU02402,1503
SKU02884,1503
SKU04588,1503
SKU01329,1503
SKU02373,1503
SKU04116,1503
SKU02672,1503
SKU04230,1503
SKU04224,1502
SKU04952,1502
SKU02496,1502
SKU04291,1502
SKU02207,1501
SKU01022,1501
SKU02651,1501
SKU04557,1501
SKU02182,1499
SKU03903,1499
SKU01852,1499
SKU00602,1499
SKU02145,1499
SKU03022,1499
SKU01154,1499
SKU03651,1498
SKU03712,1498
SKU02704,1498
SKU03706,1497
SKU00494,1497
SKU04295,1497
SKU04164,1497
SKU00276,1496
SKU01100,1496
SKU02673,1496
SKU00741,1495
SKU03143,1495
SKU02117,1495
SKU03832,1495
SKU04555,1495
SKU04451,1494
SKU04471,1494
SKU03765,1494
SKU04946,1493
SKU04111,1493
SKU04576,1493
SKU04057,1492
SKU00480,1492
SKU00616,1492
SKU00700,1492
SKU01073,1492
SKU02364,1491
SKU04124,1491
SKU02727,1491
SKU04370,1490
SKU04391,1490
SKU00761,1489
SKU04190,1489
SKU02332,1489
SKU00914,1488
SKU03080,1488
SKU02264,1488
SKU03644,1488
SKU03093,1488
SKU02559,1487
SKU04371,1487
SKU04925,1487
SKU00061,1487
SKU03625,1487
SKU04221,1486
SKU02976,1486
SKU01061,1486
SKU03329,1486
SKU03716,1485
SKU03124,1485
SKU03470,1485
SKU00834,1485
SKU01722,1485
SKU02579,1485
SKU01222,1484
SKU04874,1484
SKU02905,1484
SKU02280,1484
SKU02249,1483
SKU01935,1483
SKU04982,1483
SKU04648,1482
SKU00370,1482
SKU01979,1482
SKU00586,1482
SKU02213,1482
SKU04086,1481
SKU04271,1481
SKU01999,1481
SKU03015,1481
SKU00562,1480
SKU03794,1480
SKU02327,1480
SKU03984,1480
SKU01306,1480
SKU01384,1480
SKU01465,1479
SKU01025,1479
SKU00136,1479
SKU02044,1479
SKU04535,1479
SKU04429,1478
SKU03114,1477
SKU01669,1477
SKU03298,1477
SKU01499,1476
SKU02779,1476
SKU03865,1476
SKU03223,1476
SKU04697,1476
SKU04659,1476
SKU04101,1475
SKU03006,1475
SKU00093,1475
SKU00985,1475
SKU04287,1475
SKU01425,1474
SKU00041,1474
SKU02573,1474
SKU00683,1474
SKU00907,1474
SKU02746,1473
SKU04966,1473
SKU01476,1473
SKU01656,1472
SKU01812,1472
SKU04611,1471
SKU03590,1471
SKU01219,1471
SKU00764,1471
SKU04773,1471
SKU04040,1470
SKU00567,1470
SKU00384,1470
SKU02337,1470
SKU04270,1469
SKU04199,1469
SKU04792,1469
SKU02115,1468
SKU03529,1467
SKU03802,1467
SKU03444,1467
SKU03718,1467
SKU03008,1467
SKU00209,1467
SKU03798,1467
SKU00008,1466
SKU03218,1466
SKU01795,1465
SKU03262,1465
SKU02713,1465
SKU04885,1465
SKU03326,1465
SKU03336,1465
SKU03354,1464
SKU03499,1464
SKU00528,1464
SKU03463,1464
SKU02296,1463
SKU00957,1463
SKU04117,1462
SKU00961,1462
SKU00688,1461
SKU00783,1461
SKU04246,1460
SKU01109,1460
SKU04758,1460
SKU03449,1460
SKU02730,1460
SKU02171,1460
SKU03102,1460
SKU00341,1459
SKU00797,1459
SKU02890,1459
SKU04458,1459
SKU01841,1459
SKU01777,1459
SKU02084,1458
SKU00842,1458
SKU02435,1458
SKU00347,1458
SKU01447,1458
SKU02076,1457
SKU02049,1457
SKU02110,1456
SKU00084,1456
SKU02139,1456
SKU00028,1456
SKU04949,1456
SKU02078,1455
SKU02378,1455
SKU04640,1454
SKU03399,1454
SKU01697,1453
SKU04689,1453
SKU04794,1453
SKU01711,1452
SKU04351,1452
SKU01012,1452
SKU00195,1451
SKU04450,1451
SKU00307,1451
SKU03923,1450
SKU03087,1450
SKU03335,1450
SKU02638,1450
SKU00424,1449
SKU04960,1449
SKU03465,1449
SKU02083,1448
SKU02123,1448
SKU03899,1447
SKU00148,1447
SKU00613,1446
SKU00803,1446
SKU04383,1445
SKU00021,1445
SKU04553,1445
SKU03539,1445
SKU03278,1445
SKU01378,1444
SKU02715,1444
SKU04367,1444
SKU02797,1443
SKU01204,1443
SKU00321,1443
SKU00145,1443
SKU03659,1443
SKU01861,1442
SKU03401,1442
SKU00203,1442
SKU03305,1442
SKU00344,1442
SKU04989,1441
SKU02735,1441
SKU03846,1441
SKU02352,1441
SKU03778,1441
SKU00491,1440
SKU04308,1440
SKU03764,1440
SKU03934,1439
SKU02021,1439
SKU03857,1439
SKU02491,1439
SKU01745,1439
SKU01415,1438
SKU00489,1438
SKU02955,1437
SKU00950,1437
SKU03141,1437
SKU00018,1437
SKU02487,1437
SKU02023,1436
SKU01307,1436
SKU02757,1436
SKU03879,1436
SKU02344,1436
SKU01216,1435
SKU01719,1435
SKU04394,1435
SKU01464,1434
SKU00629,1434
SKU00141,1434
SKU03573,1434
SKU03895,1433
SKU00153,1433
SKU01729,1433
SKU04021,1433
SKU03184,1432
SKU00763,1432
SKU00943,1432
SKU03356,1432
SKU01553,1432
SKU04075,1431
SKU02591,1431
SKU03293,1430
SKU04999,1430
SKU01074,1430
SKU04988,1429
SKU03801,1429
SKU00137,1428
SKU04001,1428
SKU02195,1428
SKU00576,1428
SKU03663,1428
SKU01648,1428
SKU02838,1427
SKU03369,1427
SKU04684,1427
SKU00288,1427
SKU02872,1427
SKU00853,1427
SKU01175,1427
SKU00566,1427
SKU02025,1427
SKU03085,1426
SKU02234,1426
SKU02845,1426
SKU04420,1425
SKU00239,1425
SKU00379,1425
SKU00617,1425
SKU03358,1425
SKU01914,1424
SKU04385,1424
SKU00712,1424
SKU01998,1423
SKU00843,1423
SKU01492,1423
SKU02069,1423
SKU00892,1422
SKU00568,1422
SKU03513,1422
SKU00661,1422
SKU01951,1422
SKU03127,1422
SKU02664,1421
SKU00346,1421
SKU04342,1421
SKU00647,1421
SKU04567,1421
SKU03315,1421
SKU00318,1420
SKU03266,1420
SKU02913,1420
SKU04137,1420
SKU04364,1419
SKU00071,1419
SKU02042,1419
SKU01086,1419
SKU01668,1419
SKU01387,1418
SKU02942,1418
SKU01893,1418
SKU00771,1418
SKU02384,1417
SKU00808,1417
SKU04121,1417
SKU00348,1417
SKU01505,1417
SKU03360,1417
SKU00916,1417
SKU03406,1416
SKU04251,1416
SKU00651,1416
SKU02073,1416
SKU00748,1416
SKU01840,1416
SKU03909,1415
SKU00042,1415
SKU01799,1415
SKU03417,1415
SKU03980,1414
SKU04171,1414
SKU02697,1414
SKU02032,1414
SKU01150,1413
SKU02116,1412
SKU01847,1412
SKU04037,1412
SKU01448,1411
SKU01659,1411
SKU00807,1410
SKU02723,1410
SKU03588,1410
SKU03653,1410
SKU00615,1410
SKU04869,1409
SKU00511,1409
SKU01348,1409
SKU02200,1409
SKU04716,1409
SKU02862,1409
SKU03301,1408
SKU00435,1408
SKU00514,1407
SKU02792,1407
SKU04812,1407
SKU04469,1407
SKU01510,1407
SKU03936,1406
SKU03222,1406
SKU00026,1405
SKU00345,1405
SKU04123,1405
SKU03314,1405
SKU02748,1405
SKU00944,1404
SKU01382,1404
SKU04216,1404
SKU04253,1404
SKU04195,1404
SKU03754,1404
SKU01160,1404
SKU01687,1403
SKU03272,1403
SKU04723,1403
SKU04826,1403
SKU04543,1403
SKU02811,1402
SKU03454,1402
SKU03938,1402
SKU01075,1402
SKU00667,1402
SKU03161,1402
SKU03882,1402
SKU03012,1401
SKU04906,1401
SKU04863,1401
SKU00785,1400
SKU01215,1400
SKU04128,1400
SKU04897,1400
SKU01472,1400
SKU03701,1400
SKU03689,1399
SKU01939,1399
SKU01611,1398
SKU00364,1398
SKU01597,1397
SKU02941,1397
SKU04942,1397
SKU00880,1396
SKU04503,1396
SKU01200,1396
SKU00014,1396
SKU01118,1395
SKU01298,1395
SKU01105,1395
SKU02886,1395
SKU03664,1395
SKU01663,1395
SKU02621,1395
SKU00161,1395
SKU00822,1395
SKU02522,1394
SKU01260,1394
SKU01810,1394
SKU04434,1393
SKU04715,1393
SKU01594,1393
SKU00301,1392
SKU00300,1392
SKU01369,1391
SKU02699,1390
SKU01924,1390
SKU00697,1390
SKU04389,1390
SKU01455,1390
SKU03151,1390
SKU04090,1390
SKU01591,1390
SKU02211,1389
SKU03618,1389
SKU01813,1389
SKU04914,1389
SKU04334,1389
SKU04980,1388
SKU04577,1388
SKU00335,1387
SKU03731,1387
SKU03655,1386
SKU01854,1386
SKU00818,1386
SKU02419,1386
SKU00235,1386
SKU03700,1385
SKU00579,1385
SKU02975,1385
SKU04393,1385
SKU03118,1385
SKU03435,1385
SKU00094,1385
SKU03294,1385
SKU00322,1384
SKU02997,1384
SKU03338,1383
SKU01619,1383
SKU03677,1383
SKU04397,1383
SKU02524,1383
SKU03035,1382
SKU01949,1382
SKU01759,1382
SKU01511,1381
SKU02944,1381
SKU03205,1381
SKU02485,1380
SKU00112,1380
SKU02454,1380
SKU00876,1379
SKU01279,1379
SKU04889,1378
SKU00536,1378
SKU03809,1378
SKU02181,1378
SKU01309,1378
SKU01454,1378
SKU04006,1378
SKU04441,1377
SKU00304,1377
SKU02674,1377
SKU03675,1376
SKU01062,1376
SKU02147,1376
SKU02970,1375
SKU03165,1375
SKU03631,1375
SKU00895,1375
SKU00720,1375
SKU02128,1374
SKU04209,1374
SKU00828,1374
SKU03229,1374
SKU03559,1373
SKU01672,1373
SKU02459,1373
SKU03894,1373
SKU00269,1373
SKU01146,1373
SKU03792,1373
SKU03295,1373
SKU02597,1371
SKU01324,1371
SKU02542,1371
SKU02149,1371
SKU04915,1371
SKU04325,1371
SKU01290,1370
SKU00382,1370
SKU03574,1370
SKU03413,1370
SKU02587,1370
SKU00587,1370
SKU04236,1369
SKU03964,1369
SKU03321,1369
SKU01881,1369
SKU04292,1368
SKU04763,1368
SKU02633,1368
SKU02663,1368
SKU00064,1367
SKU00655,1367
SKU04343,1367
SKU00956,1367
SKU03308,1367
SKU02057,1366
SKU01798,1366
SKU03352,1366
SKU00734,1366
SKU02908,1366
SKU01177,1366
SKU01113,1366
SKU01264,1366
SKU00199,1365
SKU00351,1365
SKU01029,1365
SKU02963,1365
SKU01186,1365
SKU01782,1364
SKU00316,1364
SKU03018,1364
SKU03921,1364
SKU00330,1364
SKU04053,1364
SKU00110,1364
SKU00130,1364
SKU02226,1363
SKU03333,1363
SKU01247,1363
SKU02879,1363
SKU00122,1362
SKU02000,1362
SKU01643,1362
SKU02252,1362
SKU00574,1362
SKU03966,1362
SKU03458,1361
SKU04419,1361
SKU00305,1361
SKU04706,1361
SKU01296,1361
SKU01471,1360
SKU04225,1360
SKU03163,1360
SKU03235,1360
SKU01049,1360
SKU01206,1359
SKU02120,1359
SKU00052,1359
SKU00967,1359
SKU01091,1358
SKU01976,1358
SKU03472,1357
SKU03645,1357
SKU01641,1357
SKU02865,1357
SKU00081,1356
SKU02224,1356
SKU04606,1356
SKU00732,1356
SKU03101,1356
SKU04228,1356
SKU02539,1356
SKU00045,1356
SKU01114,1355
SKU00091,1355
SKU04686,1355
SKU04727,1355
SKU01090,1355
SKU02292,1355
SKU03696,1355
SKU04300,1354
SKU00058,1354
SKU03575,1354
SKU01119,1354
SKU01867,1354
SKU00773,1354
SKU02604,1354
SKU02094,1353
SKU02276,1353
SKU03067,1353
SKU04703,1353
SKU02631,1353
SKU02358,1352
SKU03032,1352
SKU04692,1352
SKU00510,1351
SKU01817,1351
SKU00815,1351
SKU02869,1351
SKU03703,1351
SKU00309,1351
SKU04267,1350
SKU02787,1350
SKU01552,1350
SKU03156,1350
SKU01132,1350
SKU04093,1349
SKU02519,1349
SKU01583,1349
SKU04797,1349
SKU02142,1349
SKU04558,1349
SKU00537,1348
SKU04766,1348
SKU03674,1348
SKU00582,1348
SKU01123,1348
SKU01385,1347
SKU04217,1347
SKU02853,1347
SKU03925,1347
SKU03177,1346
SKU04022,1346
SKU02864,1346
SKU01498,1345
SKU03963,1345
SKU03520,1345
SKU01905,1345
SKU04791,1344
SKU04282,1344
SKU04488,1344
SKU01584,1344
SKU01107,1344
SKU02070,1343
SKU04007,1343
SKU04950,1343
SKU04587,1343
SKU01635,1342
SKU00788,1342
SKU04746,1342
SKU04146,1342
SKU00704,1342
SKU00848,1341
SKU03452,1341
SKU04336,1341
SKU01023,1340
SKU03646,1340
SKU04213,1339
SKU00380,1339
SKU01495,1338
SKU03349,1337
SKU00389,1337
SKU01311,1337
SKU04803,1337
SKU02170,1337
SKU04814,1336
SKU04722,1336
SKU00608,1336
SKU00713,1336
SKU02574,1336
SKU00593,1336
SKU02202,1335
SKU01580,1335
SKU02505,1335
SKU04717,1335
SKU03555,1335
SKU00991,1335
SKU00684,1335
SKU02718,1334
SKU04709,1334
SKU00705,1334
SKU00758,1334
SKU01565,1333
SKU00955,1333
SKU04011,1333
SKU03031,1333
SKU01034,1333
SKU03155,1332
SKU03248,1332
SKU01612,1332
SKU00556,1331
SKU00826,1330
SKU03316,1330
SKU01372,1330
SKU03070,1330
SKU00274,1330
SKU03875,1329
SKU01070,1329
SKU03533,1329
SKU03560,1329
SKU03210,1329
SKU03492,1328
SKU04013,1328
SKU03871,1328
SKU00638,1328
SKU01005,1328
SKU03931,1328
SKU00588,1328
SKU03551,1327
SKU04052,1327
SKU04220,1327
SKU02212,1327
SKU00725,1327
SKU01320,1326
SKU04894,1326
SKU00100,1326
SKU02193,1326
SKU04641,1326
SKU03607,1325
SKU02938,1325
SKU02089,1325
SKU00973,1325
SKU04504,1325
SKU02915,1325
SKU00682,1325
SKU00003,1325
SKU02410,1324
SKU03045,1324
SKU02059,1324
SKU01989,1324
SKU00438,1324
SKU01477,1324
SKU01391,1323
SKU02637,1323
SKU04144,1322
SKU02209,1322
SKU01513,1322
SKU04412,1322
SKU03684,1321
SKU00186,1321
SKU01430,1321
SKU01888,1321
SKU04262,1321
SKU04244,1321
SKU04725,1320
SKU04070,1320
SKU03023,1320
SKU02388,1320
SKU03039,1320
SKU02375,1320
SKU03905,1320
SKU00553,1320
SKU02783,1319
SKU00024,1319
SKU00230,1318
SKU04468,1318
SKU00266,1318
SKU01830,1317
SKU00575,1317
SKU04848,1317
SKU03005,1317
SKU03073,1316
SKU01240,1316
SKU02119,1315
SKU04726,1315
SKU00874,1315
SKU00090,1314
SKU03192,1314
SKU04945,1314
SKU01532,1314
SKU02492,1314
SKU01055,1314
SKU03320,1313
SKU04591,1313
SKU04281,1313
SKU01536,1313
SKU01944,1312
SKU03527,1312
SKU03758,1312
SKU03158,1312
SKU04887,1312
SKU00679,1311
SKU00923,1311
SKU00433,1311
SKU00302,1311
SKU03848,1311
SKU02925,1311
SKU04643,1310
SKU03582,1310
SKU00894,1310
SKU04388,1310
SKU03514,1310
SKU01512,1310
SKU03139,1310
SKU03858,1310
SKU02768,1309
SKU03561,1309
SKU01806,1309
SKU01670,1309
SKU04854,1309
SKU03803,1308
SKU01473,1308
SKU03775,1308
SKU00078,1308
SKU00535,1308
SKU04941,1308
SKU00814,1307
SKU03670,1307
SKU02506,1307
SKU00156,1307
SKU00009,1307
SKU02590,1307
SKU03591,1307
SKU03892,1307
SKU04701,1307
SKU00354,1307
SKU03220,1307
SKU03602,1306
SKU01474,1306
SKU01310,1306
SKU03185,1305
SKU00210,1305
SKU02501,1305
SKU01560,1305
SKU04690,1305
SKU03508,1305
SKU03090,1305
SKU05000,1305
SKU02357,1305
SKU04409,1305
SKU01967,1304
SKU02698,1304
SKU01433,1303
SKU03188,1303
SKU02875,1303
SKU04484,1303
SKU00127,1303
SKU02578,1303
SKU01717,1303
SKU00958,1303
SKU04829,1302
SKU02563,1302
SKU02533,1302
SKU04169,1302
SKU02279,1301
SKU00963,1301
SKU00017,1301
SKU00516,1301
SKU03113,1300
SKU03543,1300
SKU04879,1300
SKU03269,1300
SKU01285,1299
SKU01838,1299
SKU01913,1299
SKU03111,1298
SKU00331,1298
SKU02175,1298
SKU04149,1298
SKU04353,1298
SKU03017,1297
SKU04172,1297
SKU00012,1296
SKU04953,1296
SKU00502,1296
SKU03805,1295
SKU04265,1295
SKU00740,1295
SKU03991,1295
SKU04118,1294
SKU04158,1294
SKU01903,1294
SKU04612,1294
SKU00721,1294
SKU01828,1294
SKU00075,1294
SKU00150,1294
SKU00402,1294
SKU00589,1293
SKU02331,1293
SKU01986,1293
SKU03036,1293
SKU03362,1293
SKU03357,1293
SKU04753,1293
SKU01970,1292
SKU01567,1291
SKU00032,1291
SKU03152,1290
SKU01981,1290
SKU00987,1290
SKU02103,1290
SKU02290,1290
SKU02104,1289
SKU02686,1289
SKU03092,1289
SKU03744,1288
SKU03548,1288
SKU02172,1288
SKU04741,1287
SKU01733,1287
SKU01179,1287
SKU01790,1287
SKU04652,1287
SKU03975,1287
SKU03580,1287
SKU00437,1287
SKU03833,1287
SKU00767,1286
SKU01582,1286
SKU02710,1286
SKU02436,1286
SKU02829,1286
SKU00821,1285
SKU02897,1285
SKU00978,1285
SKU02255,1285
SKU02911,1285
SKU02675,1285
SKU04062,1284
SKU03600,1284
SKU03523,1284
SKU03414,1283
